threshold,margin,dollar_amount,limit_price,num_trades,wins,losses,win_rate,avg_roi,sharpe_ratio,total_roi
0.5800000000000001,0.18000000000000002,2001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.1225685554984608,-0.21763418948071228,-13.48254110483069
0.5800000000000001,0.18000000000000002,3001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.13792126889967493,-0.2491463879038813,-15.171339578964245
0.5800000000000001,0.18000000000000002,4001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.14997669885085285,-0.27474693438635345,-16.497436873593806
0.5800000000000001,0.18000000000000002,5001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.15978476984784687,-0.2961716759970179,-17.576324683263152
0.5800000000000001,0.18000000000000002,6001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.16774316570469566,-0.3139632277084358,-18.451748227516518
0.5800000000000001,0.18000000000000002,7001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.17436117181857863,-0.32902976350470414,-19.179728900043646
0.5800000000000001,0.18000000000000002,8001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.17994056921178958,-0.341927176004186,-19.793462613296843
0.5800000000000001,0.18000000000000002,9001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.18481993125640425,-0.353357587890452,-20.330192438204474
0.5800000000000001,0.18000000000000002,10001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.18917452244096106,-0.3636840338813723,-20.809197468505715
0.5800000000000001,0.18000000000000002,11001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.19304749017128664,-0.3729625269736176,-21.23522391884153
0.5800000000000001,0.18000000000000002,12001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.19652359634000546,-0.3813595090790282,-21.617595597400594
0.5800000000000001,0.18000000000000002,13001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.1996484219387137,-0.38896494849524765,-21.96132641325852
0.5800000000000001,0.18000000000000002,14001.0,0.7600000000000001,110,78,32,0.7090909090909091,-0.2025122780026655,-0.39598469961364485,-22.2763505802932
0.5800000000000001,0.19,1.0,0.77,110,78,32,0.7090909090909091,-0.08685426053384485,-0.14849081898358363,-9.553968658722948
0.5800000000000001,0.19,1001.0,0.77,110,78,32,0.7090909090909091,-0.10346356051693871,-0.18001292224017107,-11.380991656863259
0.5800000000000001,0.19,2001.0,0.77,110,78,32,0.7090909090909091,-0.1225685554984608,-0.21763418948071228,-13.48254110483069
0.5800000000000001,0.19,3001.0,0.77,110,78,32,0.7090909090909091,-0.13792126889967493,-0.2491463879038813,-15.171339578964245
0.5800000000000001,0.19,4001.0,0.77,110,78,32,0.7090909090909091,-0.14997669885085285,-0.27474693438635345,-16.497436873593806
0.5800000000000001,0.19,5001.0,0.77,110,78,32,0.7090909090909091,-0.15978476984784687,-0.2961716759970179,-17.576324683263152
0.5800000000000001,0.19,6001.0,0.77,110,78,32,0.7090909090909091,-0.16774316570469566,-0.3139632277084358,-18.451748227516518
0.5800000000000001,0.19,7001.0,0.77,110,78,32,0.7090909090909091,-0.17436117181857863,-0.32902976350470414,-19.179728900043646
0.5800000000000001,0.19,8001.0,0.77,110,78,32,0.7090909090909091,-0.17994056921178958,-0.341927176004186,-19.793462613296843
0.5800000000000001,0.19,9001.0,0.77,110,78,32,0.7090909090909091,-0.18481993125640425,-0.353357587890452,-20.330192438204474
0.5800000000000001,0.19,10001.0,0.77,110,78,32,0.7090909090909091,-0.18917452244096106,-0.3636840338813723,-20.809197468505715
0.5800000000000001,0.19,11001.0,0.77,110,78,32,0.7090909090909091,-0.19304749017128664,-0.3729625269736176,-21.23522391884153
0.5800000000000001,0.19,12001.0,0.77,110,78,32,0.7090909090909091,-0.19652359634000546,-0.3813595090790282,-21.617595597400594
0.5800000000000001,0.19,13001.0,0.77,110,78,32,0.7090909090909091,-0.1996484219387137,-0.38896494849524765,-21.96132641325852
0.5800000000000001,0.19,14001.0,0.77,110,78,32,0.7090909090909091,-0.2025122780026655,-0.39598469961364485,-22.2763505802932
0.5800000000000001,0.2,1.0,0.78,110,78,32,0.7090909090909091,-0.09799477587569129,-0.16961035792897816,-10.779425346326033
0.5800000000000001,0.2,1001.0,0.78,110,78,32,0.7090909090909091,-0.11794236464669768,-0.20851222445359058,-12.973660111136745
0.5800000000000001,0.2,2001.0,0.78,110,78,32,0.7090909090909091,-0.13643137758986826,-0.24610490984242767,-15.007451534885508
0.5800000000000001,0.2,3001.0,0.78,110,78,32,0.7090909090909091,-0.1507059944603571,-0.27636297718175806,-16.577659390639283
0.5800000000000001,0.2,4001.0,0.78,110,78,32,0.7090909090909091,-0.16160709671378418,-0.30023509844978247,-17.77678063851625
0.5800000000000001,0.2,5001.0,0.78,110,78,32,0.7090909090909091,-0.17022163346735192,-0.31959121839708243,-18.724379681408703
0.5800000000000001,0.2,6001.0,0.78,110,78,32,0.7090909090909091,-0.17708674401879895,-0.3353284248588688,-19.479541842067878
0.5800000000000001,0.2,7001.0,0.78,110,78,32,0.7090909090909091,-0.18274860963158598,-0.34850950122623553,-20.102347059474468
0.5800000000000001,0.2,8001.0,0.78,110,78,32,0.7090909090909091,-0.18764763558873607,-0.3600708205355944,-20.641239914760963
0.5800000000000001,0.2,9001.0,0.78,110,78,32,0.7090909090909091,-0.19200143175440643,-0.3704717074264003,-21.120157492984703
0.5800000000000001,0.2,10001.0,0.78,110,78,32,0.7090909090909091,-0.19582926830824113,-0.37971028925649447,-21.54121951390653
0.5800000000000001,0.2,11001.0,0.78,110,78,32,0.7090909090909091,-0.1992199970307595,-0.38796030404687465,-21.914199673383543
0.5800000000000001,0.2,12001.0,0.78,110,78,32,0.7090909090909091,-0.2022518596319436,-0.3953897112971521,-22.2477045595138
0.5800000000000001,0.2,13001.0,0.78,110,78,32,0.7090909090909091,-0.2050408052134139,-0.40226934608978865,-22.55448857347553
0.5800000000000001,0.2,14001.0,0.78,110,78,32,0.7090909090909091,-0.2076148638319153,-0.4086614726928907,-22.837635021510685
0.5800000000000001,0.21000000000000002,1.0,0.79,110,78,32,0.7090909090909091,-0.10885156517235067,-0.1906998607983547,-11.973672168958565
0.5800000000000001,0.21000000000000002,1001.0,0.79,110,78,32,0.7090909090909091,-0.12907287495143238,-0.2311111229435026,-14.198016244657554
0.5800000000000001,0.21000000000000002,2001.0,0.79,110,78,32,0.7090909090909091,-0.14835309461461077,-0.27141837702775345,-16.318840407607194
0.5800000000000001,0.21000000000000002,3001.0,0.79,110,78,32,0.7090909090909091,-0.16178568519853445,-0.30071731447673933,-17.796425371838787
0.5800000000000001,0.21000000000000002,4001.0,0.79,110,78,32,0.7090909090909091,-0.1715115328649871,-0.3225817272630308,-18.866268615148584
0.5800000000000001,0.21000000000000002,5001.0,0.79,110,78,32,0.7090909090909091,-0.17890576484460155,-0.33958680933840163,-19.679634132906177
0.5800000000000001,0.21000000000000002,6001.0,0.79,110,78,32,0.7090909090909091,-0.18479363467743964,-0.3533664028549395,-20.32729981451835
0.5800000000000001,0.21000000000000002,7001.0,0.79,110,78,32,0.7090909090909091,-0.1898052863420057,-0.3652558749378943,-20.87858149762063
0.5800000000000001,0.21000000000000002,8001.0,0.79,110,78,32,0.7090909090909091,-0.19419787407848613,-0.3758081786692436,-21.361766148633475
0.5800000000000001,0.21000000000000002,9001.0,0.79,110,78,32,0.7090909090909091,-0.19804098753309324,-0.3851345157108367,-21.78450862864026
0.5800000000000001,0.21000000000000002,10001.0,0.79,110,78,32,0.7090909090909091,-0.20137684246269216,-0.39329539159696886,-22.151452670896134
0.5800000000000001,0.21000000000000002,11001.0,0.79,110,78,32,0.7090909090909091,-0.2043373747609167,-0.4005887040388736,-22.477111223700827
0.5800000000000001,0.21000000000000002,12001.0,0.79,110,78,32,0.7090909090909091,-0.20704279619603289,-0.40729491376303456,-22.77470758156363
0.5800000000000001,0.21000000000000002,13001.0,0.79,110,78,32,0.7090909090909091,-0.20957603440381983,-0.41361481480333717,-23.053363784420185
0.5800000000000001,0.21000000000000002,14001.0,0.79,110,78,32,0.7090909090909091,-0.21188624812030585,-0.41941179624533403,-23.307487293233642
0.5800000000000001,0.22,1.0,0.8,110,78,32,0.7090909090909091,-0.11943674121982943,-0.21176184387269303,-13.13804153418122
0.5800000000000001,0.22,1001.0,0.8,110,78,32,0.7090909090909091,-0.1425925400892678,-0.25934549343851315,-15.685179409819467
0.5800000000000001,0.22,2001.0,0.8,110,78,32,0.7090909090909091,-0.162399596577451,-0.30219450995845815,-17.86395562351962
0.5800000000000001,0.22,3001.0,0.8,110,78,32,0.7090909090909091,-0.17426701899721744,-0.3289603557794056,-19.169372089693926
0.5800000000000001,0.22,4001.0,0.8,110,78,32,0.7090909090909091,-0.18220107224372015,-0.34732503692946787,-20.042117946809217
0.5800000000000001,0.22,5001.0,0.8,110,78,32,0.7090909090909091,-0.18822313697158735,-0.3615313812942158,-20.704545066874605
0.5800000000000001,0.22,6001.0,0.8,110,78,32,0.7090909090909091,-0.1930300640763525,-0.3730332927013071,-21.23330704839878
0.5800000000000001,0.22,7001.0,0.8,110,78,32,0.7090909090909091,-0.1973593972066306,-0.38351447332334176,-21.709533692729362
0.5800000000000001,0.22,8001.0,0.8,110,78,32,0.7090909090909091,-0.20109713970651055,-0.3926581151375629,-22.120685367716167
0.5800000000000001,0.22,9001.0,0.8,110,78,32,0.7090909090909091,-0.204302043186651,-0.40055582667363204,-22.473224750531614
0.5800000000000001,0.22,10001.0,0.8,110,78,32,0.7090909090909091,-0.2071007801978624,-0.40750034221986803,-22.781085821764865
0.5800000000000001,0.22,11001.0,0.8,110,78,32,0.7090909090909091,-0.20963508942599557,-0.41382412830408566,-23.059859836859502
0.5800000000000001,0.22,12001.0,0.8,110,78,32,0.7090909090909091,-0.21206141624210154,-0.41991368232961207,-23.326755786631164
0.5800000000000001,0.22,13001.0,0.8,110,78,32,0.7090909090909091,-0.21428102255395834,-0.42551572241571883,-23.57091248093542
0.5800000000000001,0.22,14001.0,0.8,110,78,32,0.7090909090909091,-0.21632773211865186,-0.43070707030865324,-23.796050533051712
0.5800000000000001,0.23,1.0,0.81,110,78,32,0.7090909090909091,-0.12989402376752673,-0.2330705193547361,-14.288342614427984
0.5800000000000001,0.23,1001.0,0.81,110,78,32,0.7090909090909091,-0.16167269736162113,-0.30071672017235873,-17.783996709778336
0.5800000000000001,0.23,2001.0,0.81,110,78,32,0.7090909090909091,-0.1777726193291668,-0.3370594174980064,-19.554988126208357
0.5800000000000001,0.23,3001.0,0.81,110,78,32,0.7090909090909091,-0.18642998717319625,-0.35729011893304374,-20.507298589051587
0.5800000000000001,0.23,4001.0,0.81,110,78,32,0.7090909090909091,-0.19253054238024267,-0.3718388291894391,-21.1783596618267
0.5800000000000001,0.23,5001.0,0.81,110,78,32,0.7090909090909091,-0.19712714521620073,-0.38296434378799554,-21.683985973782082
0.5800000000000001,0.23,6001.0,0.81,110,78,32,0.7090909090909091,-0.2011414293186993,-0.39279242876769666,-22.125557225056923
0.5800000000000001,0.23,7001.0,0.81,110,78,32,0.7090909090909091,-0.20470937559389388,-0.40159889214016664,-22.518031315328322
0.5800000000000001,0.23,8001.0,0.81,110,78,32,0.7090909090909091,-0.20763960286986355,-0.4088835328508102,-22.840356315684986
0.5800000000000001,0.23,9001.0,0.81,110,78,32,0.7090909090909091,-0.2102824540509259,-0.41549132389778026,-23.13106994560184
0.5800000000000001,0.23,10001.0,0.81,110,78,32,0.7090909090909091,-0.21254971033886444,-0.4211922681238286,-23.380468137275084
0.5800000000000001,0.23,11001.0,0.81,110,78,32,0.7090909090909091,-0.21477739046128347,-0.42682187020105716,-23.62551295074119
0.5800000000000001,0.23,12001.0,0.81,110,78,32,0.7090909090909091,-0.21688814816898216,-0.4321824086817266,-23.857696298588042
0.5800000000000001,0.23,13001.0,0.81,110,78,32,0.7090909090909091,-0.21878944849839124,-0.4370339255918471,-24.066839334823033
0.5800000000000001,0.23,14001.0,0.81,110,78,32,0.7090909090909091,-0.2205967947590531,-0.4416659625327536,-24.265647423495835
0.5800000000000001,0.24000000000000002,1.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.15043256370664357,-0.27644282188155567,-16.547582007730806
0.5800000000000001,0.24000000000000002,1001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.18043906287307984,-0.3434461531090314,-19.848296916038787
0.5800000000000001,0.24000000000000002,2001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.1919633997618387,-0.37061311341865744,-21.115973973802255
0.5800000000000001,0.24000000000000002,3001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.19802991116143198,-0.3852767534252457,-21.78329022775752
0.5800000000000001,0.24000000000000002,4001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.20271232092835587,-0.3967658919841295,-22.29835530211914
0.5800000000000001,0.24000000000000002,5001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.20609535889745761,-0.405148628405494,-22.670489478720338
0.5800000000000001,0.24000000000000002,6001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.20906291872155827,-0.41254229292648864,-22.996921059371417
0.5800000000000001,0.24000000000000002,7001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.2117267180669507,-0.41921845037686295,-23.289938987364568
0.5800000000000001,0.24000000000000002,8001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.21395636942556523,-0.4248375224207952,-23.535200636812185
0.5800000000000001,0.24000000000000002,9001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.21605290408564912,-0.43014739623837717,-23.76581944942141
0.5800000000000001,0.24000000000000002,10001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.21790129061978208,-0.4348508077970774,-23.96914196817602
0.5800000000000001,0.24000000000000002,11001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.21979151219061652,-0.43968110636808244,-24.17706634096781
0.5800000000000001,0.24000000000000002,12001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.22157956894695652,-0.44427076401663723,-24.373752584165235
0.5800000000000001,0.24000000000000002,13001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.22321664316920653,-0.4484905188143659,-24.553830748612732
0.5800000000000001,0.24000000000000002,14001.0,0.8200000000000001,110,78,32,0.7090909090909091,-0.2248039485239707,-0.4525991669775178,-24.728434337636784
0.5800000000000001,0.25,1.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.15991727280311976,-0.29719566681535364,-17.59090000834318
0.5800000000000001,0.25,1001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.18595817940384393,-0.35644653443255137,-20.455399734422834
0.5800000000000001,0.25,2001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.19640555001333862,-0.3813963948368982,-21.604610501467256
0.5800000000000001,0.25,3001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.20200764739130608,-0.39509018077702396,-22.220841213043677
0.5800000000000001,0.25,4001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.2060096315803128,-0.40498153351489113,-22.6610594738344
0.5800000000000001,0.25,5001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.2088352408625379,-0.41201761425116806,-22.971876494879165
0.5800000000000001,0.25,6001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.2114628673383756,-0.4185950101814837,-23.2609154072213
0.5800000000000001,0.25,7001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.21384460724464854,-0.42459048108004427,-23.522906796911347
0.5800000000000001,0.25,8001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.2159085496044692,-0.4298142198496346,-23.749940456491615
0.5800000000000001,0.25,9001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.21784705291461567,-0.43474276507999887,-23.963175820607724
0.5800000000000001,0.25,10001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.21954358766346257,-0.4390738849113328,-24.14979464298088
0.5800000000000001,0.25,11001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.22133718492796384,-0.44367339547693146,-24.347090342076026
0.5800000000000001,0.25,12001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.22303331326111253,-0.44804192121901604,-24.533664458722377
0.5800000000000001,0.25,13001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.22461036362642955,-0.4521206047596152,-24.70713999890726
0.5800000000000001,0.25,14001.0,0.8300000000000001,110,78,32,0.7090909090909091,-0.22612638986600134,-0.4560567203894681,-24.873902885260147
0.5800000000000001,0.26,1.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.16930647170077587,-0.3182021116810167,-18.623711887085346
0.5800000000000001,0.26,1001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.19381833443834418,-0.37519172080002877,-21.320016788217853
0.5800000000000001,0.26,2001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.20212844853772252,-0.3954142245092767,-22.234129339149483
0.5800000000000001,0.26,3001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.2064573100638895,-0.40612451073932093,-22.71030410702785
0.5800000000000001,0.26,4001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.20952090760243575,-0.4137579755938274,-23.047299836267936
0.5800000000000001,0.26,5001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.21174230587920914,-0.4193250882113886,-23.291653646713005
0.5800000000000001,0.26,6001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.21406465683263412,-0.4251726855477677,-23.547112251589763
0.5800000000000001,0.26,7001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.2161900557300582,-0.43055306761305284,-23.780906130306413
0.5800000000000001,0.26,8001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.2180470124539691,-0.4352762902916566,-23.9851713699366
0.5800000000000001,0.26,9001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.21979070476064874,-0.4397289988858337,-24.17697752367137
0.5800000000000001,0.26,10001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.2213451360210077,-0.4437138829863349,-24.34796496231087
0.5800000000000001,0.26,11001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.22304802008948152,-0.44809886867122617,-24.535282209842954
0.5800000000000001,0.26,12001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.22465808071421078,-0.45226292164441584,-24.712388878563196
0.5800000000000001,0.26,13001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.226155813552045,-0.45615088668714177,-24.877139490724943
0.5800000000000001,0.26,14001.0,0.8400000000000001,110,78,32,0.7090909090909091,-0.2275789812256092,-0.4598586646366537,-25.033687934817003
0.5800000000000001,0.27,1.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.1786057297503521,-0.3394798825802669,-19.64663027253869
0.5800000000000001,0.27,1001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.2019368127610212,-0.3949725395972396,-22.21304940371234
0.5800000000000001,0.27,2001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.20758721494761345,-0.40895964367061566,-22.834593644237483
0.5800000000000001,0.27,3001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.2103853437456929,-0.41594940223883603,-23.14238781202621
0.5800000000000001,0.27,4001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.2126467298123711,-0.4216243467613975,-23.391140279360823
0.5800000000000001,0.27,5001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.214346930545395,-0.42590879191972986,-23.578162359993453
0.5800000000000001,0.27,6001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.2164699716761106,-0.43128507448863246,-23.81169688437217
0.5800000000000001,0.27,7001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.21834267491757894,-0.4360500079903297,-24.017694240933682
0.5800000000000001,0.27,8001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.21999817548069503,-0.4402796340197374,-24.199799302876443
0.5800000000000001,0.27,9001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.22158368089037572,-0.4443450417601912,-24.374204897941336
0.5800000000000001,0.27,10001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.2230217211523771,-0.4480461807224359,-24.532389326761475
0.5800000000000001,0.27,11001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.22466986558095958,-0.4523080171753928,-24.71368521390555
0.5800000000000001,0.27,12001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.2261803192903663,-0.45622933481456257,-24.879835121940282
0.5800000000000001,0.27,13001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.22759692362451217,-0.45991921893723037,-25.03566159869634
0.5800000000000001,0.27,14001.0,0.8500000000000001,110,78,32,0.7090909090909091,-0.22894530280839945,-0.46344393048533555,-25.183983308923953
0.5800000000000001,0.28,1.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.18770214255700302,-0.3607648754678855,-20.64723568127038
0.5800000000000001,0.28,1001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.20632528657113144,-0.40583979109094426,-22.69578152282446
0.5800000000000001,0.28,2001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.21017903759268047,-0.4154501643483173,-23.119694135194848
0.5800000000000001,0.28,3001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.21227177795205782,-0.420698090446877,-23.34989557472636
0.5800000000000001,0.28,4001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.21419879591374363,-0.4255497765603501,-23.56186755051181
0.5800000000000001,0.28,5001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.21565394120949946,-0.4292245717441363,-23.72193353304494
0.5800000000000001,0.28,6001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.21769772059641132,-0.43441537490810606,-23.946749265605252
0.5800000000000001,0.28,7001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.21943210945288527,-0.4388396375873311,-24.13753203981738
0.5800000000000001,0.28,8001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.2210021651033453,-0.4428602252110079,-24.310238161367977
0.5800000000000001,0.28,9001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.22250399541245464,-0.4467191076114542,-24.47543949537001
0.5800000000000001,0.28,10001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.22389616609360313,-0.45030994018158516,-24.62857827029634
0.5800000000000001,0.28,11001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.22551250834873726,-0.4544988756219803,-24.80637591836109
0.5800000000000001,0.28,12001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.22697065851870346,-0.45829188136590854,-24.966772437057376
0.5800000000000001,0.28,13001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.22835219618376884,-0.46189712830355023,-25.118741580214575
0.5800000000000001,0.28,14001.0,0.8600000000000001,110,78,32,0.7090909090909091,-0.22965977554760408,-0.46532126686301983,-25.26257531023644
0.5800000000000001,0.29000000000000004,1.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.19660440778927635,-0.38206225165969526,-21.62648485682037
0.5800000000000001,0.29000000000000004,1001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.20912627393197122,-0.4128257813216616,-23.003890132516837
0.5800000000000001,0.29000000000000004,2001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.21178611426428312,-0.4194877078865405,-23.296472569071145
0.5800000000000001,0.29000000000000004,3001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.21351953849111052,-0.4238449808150527,-23.487149234022162
0.5800000000000001,0.29000000000000004,4001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.21523614794448967,-0.42817570513020703,-23.675976273893866
0.5800000000000001,0.29000000000000004,5001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.21656219876561603,-0.43152976513318575,-23.821841864217763
0.5800000000000001,0.29000000000000004,6001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.2185412063603363,-0.4365666263944381,-24.03953269963699
0.5800000000000001,0.29000000000000004,7001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.22019674819366084,-0.440797393376203,-24.22164230130269
0.5800000000000001,0.29000000000000004,8001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.2217134957173094,-0.44468766738837473,-24.388484528904044
0.5800000000000001,0.29000000000000004,9001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.22315951349009533,-0.4484089133778481,-24.547546483910484
0.5800000000000001,0.29000000000000004,10001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.22453339888179816,-0.45195836248151483,-24.6986738769978
0.5800000000000001,0.29000000000000004,11001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.22612243763761364,-0.4560832156013545,-24.873468140137508
0.5800000000000001,0.29000000000000004,12001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.22755373641380872,-0.4598117011544916,-25.030911005518956
0.5800000000000001,0.29000000000000004,13001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.2289066883991857,-0.46334720535036633,-25.179735723910433
0.5800000000000001,0.29000000000000004,14001.0,0.8700000000000001,110,78,32,0.7090909090909091,-0.23019030599797088,-0.466713027425084,-25.32093365977679
0.5800000000000001,0.3,1.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.20532088440311788,-0.40337748297627835,-22.585297284343007
0.5800000000000001,0.3,1001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.2130385581444627,-0.4226438739241699,-23.434241395890894
0.5800000000000001,0.3,2001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.21398241534729248,-0.4250201532254481,-23.538065688202185
0.5800000000000001,0.3,3001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.21525041146647947,-0.42821932017425834,-23.677545261312744
0.5800000000000001,0.3,4001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.2166562489381061,-0.4317759945633232,-23.832187383191666
0.5800000000000001,0.3,5001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.2179504350522713,-0.4350609937119311,-23.974547855749844
0.5800000000000001,0.3,6001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.2198085317701521,-0.43980530506481147,-24.178938494716743
0.5800000000000001,0.3,7001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.22131558701222157,-0.44366712309452494,-24.34471457134438
0.5800000000000001,0.3,8001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.2228019427543528,-0.44748945156332975,-24.508213702978814
0.5800000000000001,0.3,9001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.22414339078398188,-0.4509497136866385,-24.65577298623799
0.5800000000000001,0.3,10001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.22555161191066117,-0.4545981393102477,-24.81067731017272
0.5800000000000001,0.3,11001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.22709375978985735,-0.45861137524056694,-24.98031357688431
0.5800000000000001,0.3,12001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.22846033170057292,-0.46217917858561186,-25.13063648706302
0.5800000000000001,0.3,13001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.22979274335736202,-0.46566891264369303,-25.277201769309823
0.5800000000000001,0.3,14001.0,0.8800000000000001,110,78,32,0.7090909090909091,-0.23103118919587,-0.46892285934520056,-25.41343081154571
0.5800000000000001,0.31,1.0,0.8900000000000001,110,78,32,0.7090909090909091,-0.2138596110552897,-0.4247163583494601,-23.52455721608183
0.5800000000000001,0.31,1001.0,0.8900000000000001,110,78,32,0.7090909090909091,-0.21407124626722193,-0.4252482650381369,-23.54783708939437
0.5800000000000001,0.31,2001.0,0.8900000000000001,110,78,32,0.7090909090909091,-0.21463409954119506,-0.42666224468860475,-23.609750949531414
0.5800000000000001,0.31,3001.0,0.8900000000000001,110,78,32,0.7090909090909091,-0.2158338121740253,-0.429692277741011,-23.741719339142758
